household_id,person_number,employment_status2code,lab_salary_raw,salary,salary_status,employment_status,salary_flag
383203230000010001,03,1,17500,17500,Reported,Employed,
383203230000016601,02,3,888888888,,Not applicable (not employed),Not economically active,
383203230000023201,01,1,17500,17500,Reported,Employed,
383203230000023201,02,3,888888888,,Not applicable (not employed),Not economically active,
383203230000036401,01,2,888888888,,Not applicable (not employed),Unemployed,
383203230000036401,02,2,888888888,,Not applicable (not employed),Unemployed,
384100260000000501,03,3,888888888,,Not applicable (not employed),Not economically active,
384100260000003301,01,1,15000,15000,Reported,Employed,
384100260000003301,02,2,888888888,,Not applicable (not employed),Unemployed,
384100260000006101,01,3,888888888,,Not applicable (not employed),Not economically active,
384100260000011701,02,2,888888888,,Not applicable (not employed),Unemployed,
384100260000011701,03,1,8000,8000,Reported,Employed,
384100260000014501,01,3,888888888,,Not applicable (not employed),Not economically active,
384100260000014501,02,3,888888888,,Not applicable (not employed),Not economically active,
384100260000014501,03,3,888888888,,Not applicable (not employed),Not economically active,
384100260000017301,03,1,850,850,Reported,Employed,
384100260000017301,04,3,888888888,,Not applicable (not employed),Not economically active,
384100260000020101,02,3,888888888,,Not applicable (not employed),Not economically active,
384100290000000901,01,1,1249,1249,Reported,Employed,
384100290000000901,02,2,888888888,,Not applicable (not employed),Unemployed,
384100290000003701,01,1,6958,6958,Reported,Employed,
384100290000003701,02,3,888888888,,Not applicable (not employed),Not economically active,
384100290000003701,03,3,888888888,,Not applicable (not employed),Not economically active,
384100290000006501,01,2,888888888,,Not applicable (not employed),Unemployed,
384100290000006501,02,1,3929,3929,Reported,Employed,
384100290000017701,01,2,888888888,,Not applicable (not employed),Unemployed,
384100290000020501,01,2,888888888,,Not applicable (not employed),Unemployed,
384100290000020502,01,1,3929,3929,Reported,Employed,
384100340000000401,01,3,888888888,,Not applicable (not employed),Not economically active,
384100340000000401,02,1,2500,2500,Reported,Employed,
384100340000000401,03,3,888888888,,Not applicable (not employed),Not economically active,
384100340000000401,04,2,888888888,,Not applicable (not employed),Unemployed,
384100340000002101,01,3,888888888,,Not applicable (not employed),Not economically active,
384100340000002101,02,3,888888888,,Not applicable (not employed),Not economically active,
384100340000002101,03,3,888888888,,Not applicable (not employed),Not economically active,
384100340000003801,01,1,2400,2400,Reported,Employed,
384100340000005501,01,1,10000,10000,Reported,Employed,
384100340000005501,02,1,888888888,,Non-response (employed),Employed,
384100340000005501,03,3,888888888,,Not applicable (not employed),Not economically active,
384100340000007201,01,1,3000,3000,Reported,Employed,
384100340000007201,02,3,888888888,,Not applicable (not employed),Not economically active,
384100340000007201,03,3,888888888,,Not applicable (not employed),Not economically active,
384100340000008901,01,1,2000,2000,Reported,Employed,
384100340000008901,02,1,888888888,,Non-response (employed),Employed,
384100340000017401,02,1,960,960,Reported,Employed,
384100340000019101,01,3,888888888,,Not applicable (not employed),Not economically active,
384100760000001301,01,3,888888888,,Not applicable (not employed),Not economically active,
384100760000001301,02,3,888888888,,Not applicable (not employed),Not economically active,
384100760000006301,02,3,888888888,,Not applicable (not employed),Not economically active,
384100760000011301,01,1,1500,1500,Reported,Employed,
384100760000011301,02,1,2000,2000,Reported,Employed,
384100760000011301,03,3,888888888,,Not applicable (not employed),Not economically active,
384100760000016301,01,2,888888888,,Not applicable (not employed),Unemployed,
384100760000016301,02,2,888888888,,Not applicable (not employed),Unemployed,
384100950000001001,01,2,888888888,,Not applicable (not employed),Unemployed,
384100950000002801,02,2,888888888,,Not applicable (not employed),Unemployed,
384100950000002801,03,3,888888888,,Not applicable (not employed),Not economically active,
384100950000004601,01,3,888888888,,Not applicable (not employed),Not economically active,
384100950000008201,02,3,888888888,,Not applicable (not employed),Not economically active,
384100950000010001,01,3,888888888,,Not applicable (not employed),Not economically active,
384100950000011801,01,2,888888888,,Not applicable (not employed),Unemployed,
384200830000008801,01,2,888888888,,Not applicable (not employed),Unemployed,
384200830000008801,02,3,888888888,,Not applicable (not employed),Not economically active,
384200830000014001,02,1,2400,2400,Reported,Employed,
384200830000019201,01,1,4000,4000,Reported,Employed,
384200830000019201,02,3,888888888,,Not applicable (not employed),Not economically active,
384200830000029601,01,1,12000,12000,Reported,Employed,
384200830000029601,02,2,888888888,,Not applicable (not employed),Unemployed,
384200830000034801,01,1,8500,8500,Reported,Employed,
385100090000002801,02,1,736,736,Reported,Employed,
385100090000002801,03,3,888888888,,Not applicable (not employed),Not economically active,
385100090000002801,04,3,888888888,,Not applicable (not employed),Not economically active,
385100090000008801,01,1,19800,19800,Reported,Employed,
385100090000008801,03,3,888888888,,Not applicable (not employed),Not economically active,
385100090000011801,02,1,2800,2800,Reported,Employed,
385100090000011801,03,2,888888888,,Not applicable (not employed),Unemployed,
385100090000011801,04,3,888888888,,Not applicable (not employed),Not economically active,
385100090000011801,05,3,888888888,,Not applicable (not employed),Not economically active,
385100090000014801,01,1,5500,5500,Reported,Employed,
385100090000014801,02,2,888888888,,Not applicable (not employed),Unemployed,
385100090000020801,01,1,122304,122304,Reported,Employed,
385100090000023801,03,1,960,960,Reported,Employed,
385100090000023801,04,2,888888888,,Not applicable (not employed),Unemployed,
385100090000023801,05,3,888888888,,Not applicable (not employed),Not economically active,
385100300000001501,01,1,8000,8000,Reported,Employed,
385100300000003201,01,3,888888888,,Not applicable (not employed),Not economically active,
385100300000003201,02,1,2500,2500,Reported,Employed,
385100300000003201,03,2,888888888,,Not applicable (not employed),Unemployed,
385100300000003201,04,2,888888888,,Not applicable (not employed),Unemployed,
385100300000003201,05,2,888888888,,Not applicable (not employed),Unemployed,
385100300000004901,01,1,960,960,Reported,Employed,
385100300000004901,02,3,888888888,,Not applicable (not employed),Not economically active,
385100300000004901,03,3,888888888,,Not applicable (not employed),Not economically active,
385100300000006601,01,2,888888888,,Not applicable (not employed),Unemployed,
385100300000010001,01,2,888888888,,Not applicable (not employed),Unemployed,
385100300000010001,02,3,888888888,,Not applicable (not employed),Not economically active,
385100300000011701,01,1,12500,12500,Reported,Employed,
385100300000011701,02,1,3500,3500,Reported,Employed,
385100300000013401,01,3,888888888,,Not applicable (not employed),Not economically active,
385100300000013401,02,3,888888888,,Not applicable (not employed),Not economically active,
386100020000002401,02,2,888888888,,Not applicable (not employed),Unemployed,
386100020000005401,01,1,33427,33427,Reported,Employed,
386100020000008401,02,1,5400,5400,Reported,Employed,
386100020000008401,03,3,888888888,,Not applicable (not employed),Not economically active,
386100020000008401,05,1,5400,5400,Reported,Employed,
386100020000014401,01,2,888888888,,Not applicable (not employed),Unemployed,
386100020000014401,02,1,113,113,Reported,Employed,
386100020000014401,03,1,7200,7200,Reported,Employed,
386100020000014401,04,1,113,113,Reported,Employed,
386100020000020401,01,1,3929,3929,Reported,Employed,
386100020000020401,02,3,888888888,,Not applicable (not employed),Not economically active,
386100020000020401,04,3,888888888,,Not applicable (not employed),Not economically active,
386100020000020401,05,1,3929,3929,Reported,Employed,
386100330000003201,01,1,736,736,Reported,Employed,
386100330000003201,02,1,3500,3500,Reported,Employed,
386100330000003201,03,3,888888888,,Not applicable (not employed),Not economically active,
386100330000003201,04,3,888888888,,Not applicable (not employed),Not economically active,
386100330000003201,05,3,888888888,,Not applicable (not employed),Not economically active,
386100330000003201,06,2,888888888,,Not applicable (not employed),Unemployed,
386100330000003201,16,1,736,736,Reported,Employed,
386100330000003201,17,1,360,360,Reported,Employed,
386100330000003201,18,1,736,736,Reported,Employed,
386100330000007201,02,2,888888888,,Not applicable (not employed),Unemployed,
386100330000009201,01,1,4522,4522,Reported,Employed,
386100330000009201,02,1,360,360,Reported,Employed,
386100330000011201,02,1,4800,4800,Reported,Employed,
386100330000011201,03,3,888888888,,Not applicable (not employed),Not economically active,
386100330000011201,04,3,888888888,,Not applicable (not employed),Not economically active,
386100330000011201,05,3,888888888,,Not applicable (not employed),Not economically active,
386100330000011201,06,3,888888888,,Not applicable (not employed),Not economically active,
386100420000002201,01,3,888888888,,Not applicable (not employed),Not economically active,
386100420000002201,02,1,736,736,Reported,Employed,
386100420000002201,03,2,888888888,,Not applicable (not employed),Unemployed,
386100420000004501,01,1,2997,2997,Reported,Employed,
386100420000004501,02,3,888888888,,Not applicable (not employed),Not economically active,
386100420000004501,03,1,3500,3500,Reported,Employed,
386100420000004501,04,3,888888888,,Not applicable (not employed),Not economically active,
386100420000004501,05,3,888888888,,Not applicable (not employed),Not economically active,
386100420000006801,02,2,888888888,,Not applicable (not employed),Unemployed,
386100420000006801,03,1,2500,2500,Reported,Employed,
386100420000006801,04,1,2500,2500,Reported,Employed,
386100420000009101,01,1,21583,21583,Reported,Employed,
386100420000009101,02,3,888888888,,Not applicable (not employed),Not economically active,
386100420000011401,01,1,736,736,Reported,Employed,
386100420000011401,02,2,888888888,,Not applicable (not employed),Unemployed,
386100420000011401,03,2,888888888,,Not applicable (not employed),Unemployed,
386100420000011401,04,3,888888888,,Not applicable (not employed),Not economically active,
386100420000013701,01,1,2997,2997,Reported,Employed,
386100420000013701,02,1,2700,2700,Reported,Employed,
386100420000016001,01,1,5257,5257,Reported,Employed,
386100420000016001,02,2,888888888,,Not applicable (not employed),Unemployed,
386100420000018301,01,1,5257,5257,Reported,Employed,
386100420000018301,02,3,888888888,,Not applicable (not employed),Not economically active,
386100420000018301,03,3,888888888,,Not applicable (not employed),Not economically active,
386100440000001701,01,1,8000,8000,Reported,Employed,
386100440000001702,01,1,3000,3000,Reported,Employed,
386100440000001703,01,1,7000,7000,Reported,Employed,
386100440000005901,02,1,7000,7000,Reported,Employed,
